frame,sim_time_T0,n_aggregates,agg_id,n_particles,mass_Mearth,cx_AU,cy_AU,cz_AU,vx,vy,vz,dist_center_AU,r_cyl
49999,5000.0,1078,100,277,277.0,-4.013110160827637,0.004865140188485384,2.2136600017547607,-0.22658999264240265,-0.0002351989969611168,-0.40552499890327454,4.583159923553467,4.583158710573627
49999,5000.0,1078,24,227,227.0,5.793980121612549,0.010227199643850327,-1.5494999885559082,0.10193099826574326,0.0006038770079612732,0.3949120044708252,5.997610092163086,5.997595840349375
49999,5000.0,1078,12,176,176.0,-1.9753899574279785,0.0017549899639561772,-6.892899990081787,0.3576489984989166,-0.0002847980067599565,-0.1028830036520958,7.170370101928711,7.170372079409605
49999,5000.0,1078,8,173,173.0,3.602139949798584,-0.002905850065872073,1.007680058479309,-0.14424900710582733,0.0014805500395596027,0.4977380037307739,3.7404301166534424,3.740431969464464
49999,5000.0,1078,2,112,112.0,-1.5324100255966187,-0.0022214900236576796,4.27439022064209,-0.44447699189186096,0.0005181789747439325,-0.15681099891662598,4.540780067443848,4.540781017057502
49999,5000.0,1078,11,72,72.0,-2.985949993133545,-0.0035378600005060434,3.424340009689331,-0.358117014169693,0.0005907579907216132,-0.30349200963974,4.5433502197265625,4.543346989109828
49999,5000.0,1078,223,64,64.0,9.256250381469727,-0.006974350195378065,-1.0805200338363647,0.01913350075483322,0.00023248700017575175,0.3233740031719208,9.319100379943848,9.319103748106906
49999,5000.0,1078,109,62,62.0,2.1833600997924805,-0.0044262302108109,5.692860126495361,-0.38047298789024353,-0.00044572100159712136,0.14164799451828003,6.097189903259277,6.097189331586039
49999,5000.0,1078,211,61,61.0,1.0313400030136108,-0.0018547199433669448,-5.152900218963623,0.42629700899124146,0.0004326959897298366,0.08776179701089859,5.255099773406982,5.255096846720474
49999,5000.0,1078,128,49,49.0,-0.16985300183296204,-0.000989162945188582,-4.594970226287842,0.4623680114746094,-0.0008091779891401529,-0.016714399680495262,4.598100185394287,4.598108461389684
49999,5000.0,1078,148,48,48.0,-4.571109771728516,-0.0044657401740550995,4.020440101623535,-0.26582100987434387,-0.0013540199724957347,-0.30478501319885254,6.087609767913818,6.087608985138138
49999,5000.0,1078,106,44,44.0,4.84827995300293,-0.015778400003910065,-1.8707499504089355,0.15892499685287476,0.00019614900520537049,0.41144201159477234,5.196710109710693,5.196683931089626
49999,5000.0,1078,19,44,44.0,1.5167700052261353,-0.0028853800613433123,4.1715497970581055,-0.4507110118865967,9.212699660565704e-05,0.16760900616645813,4.438739776611328,4.438740695072107
49999,5000.0,1078,101,32,32.0,20.377700805664062,0.13252699375152588,40.70989990234375,-0.1317950040102005,0.00010590400052024052,0.06712990254163742,45.5255012512207,45.52523080868465
