frame,sim_time_T0,n_aggregates,agg_id,n_particles,mass_Mearth,cx_AU,cy_AU,cz_AU,vx,vy,vz,dist_center_AU,r_cyl
49999,5000.0,1169,206,134,134.0,43.11790084838867,0.12752699851989746,-1.196869969367981,0.0049195801839232445,-1.0618899977998808e-05,0.1515350043773651,43.134700775146484,43.13450905359943
49999,5000.0,1169,57,124,124.0,32.861900329589844,0.07821069657802582,-39.614498138427734,0.10755100101232529,-6.063970067771152e-05,0.08527419716119766,51.47060012817383,51.470505690457244
49999,5000.0,1169,12,80,80.0,29.527799606323242,-0.07221730053424835,-42.962398529052734,0.11541000008583069,-0.00011882300168508664,0.07343090325593948,52.13119888305664,52.13116761554776
49999,5000.0,1169,2,79,79.0,55.61470031738281,-0.04821709915995598,7.195549964904785,-0.017379600554704666,7.571140304207802e-05,0.1326339989900589,56.07830047607422,56.078256309283915
49999,5000.0,1169,144,70,70.0,57.38959884643555,0.36019599437713623,-1.641219973564148,0.0037425500340759754,-3.9098100387491286e-05,0.13207599520683289,57.41419982910156,57.41306174344321
49999,5000.0,1169,31,65,65.0,54.92660140991211,-0.15077200531959534,10.22659969329834,-0.024667799472808838,7.727870251983404e-05,0.13113300502300262,55.87080001831055,55.870518914095726
49999,5000.0,1169,179,60,60.0,32.125,0.04972299933433533,25.092899322509766,-0.09616819769144058,0.0004550130106508732,0.12328100204467773,40.76359939575195,40.763577141973336
49999,5000.0,1169,42,60,60.0,42.49290084838867,-0.004605039954185486,8.518420219421387,-0.029864400625228882,0.0002477979869581759,0.14891299605369568,43.33829879760742,43.33832144356352
49999,5000.0,1169,204,59,59.0,-32.64910125732422,-0.013350400142371655,-40.29290008544922,0.08359389752149582,-0.00016537299961782992,-0.1109519973397255,51.860198974609375,51.86021220750069
49999,5000.0,1169,11,55,55.0,46.332298278808594,-0.13841800391674042,29.365299224853516,-0.07216030359268188,6.108300294727087e-05,0.11443900316953659,54.85449981689453,54.854376875156206
49999,5000.0,1169,274,53,53.0,34.78340148925781,-0.09013990312814713,24.70240020751953,-0.08866039663553238,-7.170040134951705e-06,0.12468300014734268,42.66270065307617,42.66255495367528
49999,5000.0,1169,248,51,51.0,41.8036003112793,-0.08148530125617981,-24.527700424194336,0.0731884017586708,-0.00016722800501156598,0.12237399816513062,48.468101501464844,48.468021282947106
49999,5000.0,1169,174,49,49.0,49.69559860229492,0.1101130023598671,22.943899154663086,-0.05647139996290207,0.00017114799993578345,0.12243399769067764,54.73649978637695,54.73641410304265
49999,5000.0,1169,45,47,47.0,56.476600646972656,0.053483400493860245,2.374079942703247,-0.005886309780180454,0.00026896101189777255,0.1323380023241043,56.5265007019043,56.52647765615666
49999,5000.0,1169,270,47,47.0,41.42580032348633,-0.015362200327217579,10.903800010681152,-0.038914699107408524,8.151960355462506e-05,0.14714600145816803,42.83679962158203,42.83678077440332
49999,5000.0,1169,123,45,45.0,30.445199966430664,0.06033610180020332,-39.11009979248047,0.11296500265598297,-4.5327298721531406e-05,0.08223160356283188,49.563201904296875,49.563193064750486
49999,5000.0,1169,194,44,44.0,50.73699951171875,-0.06291929632425308,0.7870640158653259,-0.0018952400423586369,2.0225599655532278e-05,0.1399330049753189,50.743099212646484,50.743103858723686
49999,5000.0,1169,16,43,43.0,-30.428699493408203,-0.23586000502109528,-42.24760055541992,0.08927609771490097,3.5989698517369106e-05,-0.10593999922275543,52.06549835205078,52.06501229761171
49999,5000.0,1169,359,42,42.0,18.74169921875,-0.3935700058937073,-46.952598571777344,0.1316719949245453,-4.765819903695956e-05,0.037848200649023056,50.556400299072266,50.55489889465275
49999,5000.0,1169,125,42,42.0,53.62459945678711,0.0728306993842125,-8.017160415649414,0.020596299320459366,-6.891480006743222e-05,0.1338769942522049,54.22060012817383,54.22059136556063
49999,5000.0,1169,250,40,40.0,25.01219940185547,0.10548099875450134,-44.684898376464844,0.12276999652385712,0.00019006800721399486,0.06087379902601242,51.20899963378906,51.20888850417639
49999,5000.0,1169,284,40,40.0,57.21839904785156,-0.046435799449682236,-6.165060043334961,0.014303700067102909,-0.0002917950041592121,0.1311729997396469,57.549598693847656,57.549571283695116
49999,5000.0,1169,117,39,39.0,22.55030059814453,-0.10139600187540054,31.09000015258789,-0.13055700063705444,0.00011883799743372947,0.0949070006608963,38.40719985961914,38.40708484843119
49999,5000.0,1169,80,33,33.0,54.918701171875,-0.03313310071825981,-14.193599700927734,0.03436499834060669,3.26449990097899e-05,0.12812599539756775,56.723201751708984,56.72320522392825
49999,5000.0,1169,156,33,33.0,48.09659957885742,0.02530200034379959,27.07229995727539,-0.06647969782352448,-0.00018088999786414206,0.11701100319623947,55.192298889160156,55.192321169032574
49999,5000.0,1169,544,31,31.0,56.08700180053711,0.07402479648590088,-14.044500350952148,0.032055798918008804,5.337390030035749e-05,0.12718500196933746,57.81880187988281,57.81868003579248
49999,5000.0,1169,212,30,30.0,52.035499572753906,0.030482400208711624,17.009000778198242,-0.042291898280382156,-0.00029816999449394643,0.12822000682353973,54.74489974975586,54.74485659181893
49999,5000.0,1169,258,30,30.0,31.039199829101562,-0.005736149847507477,22.814800262451172,-0.09523940086364746,0.00024135599960573018,0.1292780041694641,38.52199935913086,38.5220331374973
49999,5000.0,1169,415,30,30.0,55.88119888305664,-0.08607730269432068,-6.571149826049805,0.016436299309134483,4.973879913450219e-05,0.13204100728034973,56.266300201416016,56.26622786933673
49999,5000.0,1169,365,30,30.0,44.035099029541016,-0.027208900079131126,13.609399795532227,-0.043943699449300766,3.4174399843323044e-06,0.1402370035648346,46.0901985168457,46.09019103167307
